site,plot_id,plot,season,scale,rugosity
Inlet,IT2,IT_3,Spring ,10cm,1.18449523
Inlet,IT2,IT_3,Spring ,10cm,1.153915124
Inlet,IT2,IT_3,Spring ,10cm,1.190426232
Inlet,IT2,IT_3,Spring ,10cm,1.193605539
Inlet,IT2,IT_3,Spring ,10cm,1.248889335
Inlet,IT2,IT_3,Spring ,10cm,1.218492207
Inlet,IT2,IT_3,Spring ,10cm,1.248917144
Inlet,IT2,IT_3,Spring ,10cm,1.149691152
Inlet,IT2,IT_3,Spring ,10cm,1.202970854
Inlet,IT2,IT_3,Spring ,10cm,1.259948215
Inlet,IT2,IT_3,Spring ,10cm,1.207158432
Inlet,IT2,IT_3,Spring ,10cm,1.180985449
Inlet,IT2,IT_3,Spring ,10cm,1.31507884
Inlet,IT2,IT_3,Spring ,10cm,1.169639485
Inlet,IT2,IT_3,Spring ,10cm,1.131205877
Inlet,IT2,IT_3,Spring ,10cm,1.176907066
Inlet,IT2,IT_3,Spring ,10cm,1.13124961
Inlet,IT2,IT_3,Spring ,10cm,1.144953393
Inlet,IT2,IT_3,Spring ,10cm,1.182042012
Inlet,IT2,IT_3,Spring ,10cm,1.216848628
Inlet,IT2,IT_3,Spring ,10cm,1.202611823
Inlet,IT2,IT_3,Spring ,10cm,1.201408121
Inlet,IT2,IT_3,Spring ,10cm,1.207131012
Inlet,IT2,IT_3,Spring ,10cm,1.186837167
Inlet,IT2,IT_3,Spring ,10cm,1.183274308
Inlet,IT2,IT_3,Spring ,10cm,1.241666954
Inlet,IT2,IT_3,Spring ,10cm,1.311396904
Inlet,IT2,IT_3,Spring ,10cm,1.252602192
Inlet,IT2,IT_3,Spring ,10cm,1.286018912
Inlet,IT2,IT_3,Spring ,10cm,1.298305208
Inlet,IT2,IT_3,Spring ,10cm,1.251148074
Inlet,IT2,IT_3,Spring ,10cm,1.197124685
Inlet,IT2,IT_3,Spring ,10cm,1.285883595
Inlet,IT2,IT_3,Spring ,10cm,1.232714296
Inlet,IT2,IT_3,Spring ,10cm,1.150007766
Inlet,IT2,IT_3,Spring ,10cm,1.21444008
Inlet,IT2,IT_3,Spring ,10cm,1.195193818
Inlet,IT2,IT_3,Spring ,10cm,1.168016892
Inlet,IT2,IT_3,Spring ,10cm,1.177195667
Inlet,IT2,IT_3,Spring ,10cm,1.159628279
Inlet,IT2,IT_3,Spring ,10cm,1.12026199
Inlet,IT2,IT_3,Spring ,10cm,1.166945953
Inlet,IT2,IT_3,Spring ,10cm,1.153632733
Inlet,IT2,IT_3,Spring ,10cm,1.152046019
Inlet,IT2,IT_3,Spring ,10cm,1.145779099
Inlet,IT2,IT_3,Spring ,10cm,1.192433959
Inlet,IT2,IT_3,Spring ,10cm,1.216914199
Inlet,IT2,IT_3,Spring ,10cm,1.136462141
Inlet,IT2,IT_3,Spring ,10cm,1.151667395
Inlet,IT2,IT_3,Spring ,10cm,1.195426014
Inlet,IT2,IT_3,Spring ,10cm,1.229990343
Inlet,IT2,IT_3,Spring ,10cm,1.258354803
Inlet,IT2,IT_3,Spring ,10cm,1.295627347
Inlet,IT2,IT_3,Spring ,10cm,1.204930973
Inlet,IT2,IT_3,Spring ,10cm,1.305900782
Inlet,IT2,IT_3,Spring ,10cm,1.374873947
Inlet,IT2,IT_3,Spring ,10cm,1.333035263
Inlet,IT2,IT_3,Spring ,10cm,1.277313555
Inlet,IT2,IT_3,Spring ,10cm,1.230724304
Inlet,IT2,IT_3,Spring ,10cm,1.239803194
Inlet,IT2,IT_3,Spring ,10cm,1.258700839
Inlet,IT2,IT_3,Spring ,10cm,1.261953874
Inlet,IT2,IT_3,Spring ,10cm,1.197525037
Inlet,IT2,IT_3,Spring ,10cm,1.290500694
Inlet,IT2,IT_3,Spring ,10cm,1.237849388
Inlet,IT2,IT_3,Spring ,10cm,1.172633812
Inlet,IT2,IT_3,Spring ,10cm,1.175778341
Inlet,IT2,IT_3,Spring ,10cm,1.256311034
Inlet,IT2,IT_3,Spring ,10cm,1.257342738
Inlet,IT2,IT_3,Spring ,10cm,1.23384989
Inlet,IT2,IT_3,Spring ,10cm,1.226815459
Inlet,IT2,IT_3,Spring ,10cm,1.225860808
Inlet,IT2,IT_3,Spring ,10cm,1.223610881
Inlet,IT2,IT_3,Spring ,10cm,1.363976267
Inlet,IT2,IT_3,Spring ,10cm,1.313168
Inlet,IT2,IT_3,Spring ,10cm,1.354122415
Inlet,IT2,IT_3,Spring ,10cm,1.335938348
Inlet,IT2,IT_3,Spring ,10cm,1.334122847
Inlet,IT2,IT_3,Spring ,10cm,1.457737958
Inlet,IT2,IT_3,Spring ,10cm,1.485986846
Inlet,IT2,IT_3,Spring ,10cm,1.355199662
Inlet,IT2,IT_3,Spring ,10cm,1.257191418
Inlet,IT2,IT_3,Spring ,10cm,1.257775894
Inlet,IT2,IT_3,Spring ,10cm,1.345088972
Inlet,IT2,IT_3,Spring ,10cm,1.343325128
Inlet,IT2,IT_3,Spring ,10cm,1.361251247
Inlet,IT2,IT_3,Spring ,10cm,1.229086617
Inlet,IT2,IT_3,Spring ,10cm,1.233441516
Inlet,IT2,IT_3,Spring ,10cm,1.272550235
Inlet,IT2,IT_3,Spring ,10cm,1.302147118
Inlet,IT2,IT_3,Spring ,10cm,1.348403667
Inlet,IT2,IT_3,Spring ,10cm,1.4225973
Inlet,IT2,IT_3,Spring ,10cm,1.37703872
Inlet,IT2,IT_3,Spring ,10cm,1.42022528
Inlet,IT3,IT_1,Fall,10cm,1.209462326
Inlet,IT3,IT_1,Fall,10cm,1.187594218
Inlet,IT3,IT_1,Fall,10cm,1.167202126
Inlet,IT3,IT_1,Fall,10cm,1.14157512
Inlet,IT3,IT_1,Fall,10cm,1.131507893
Inlet,IT3,IT_1,Fall,10cm,1.141237125
Inlet,IT3,IT_1,Fall,10cm,1.130502221
Inlet,IT3,IT_1,Fall,10cm,1.176751924
Inlet,IT3,IT_1,Fall,10cm,1.145783159
Inlet,IT3,IT_1,Fall,10cm,1.187472673
Inlet,IT3,IT_1,Fall,10cm,1.192205683
Inlet,IT3,IT_1,Fall,10cm,1.248612698
Inlet,IT3,IT_1,Fall,10cm,1.301553607
Inlet,IT3,IT_1,Fall,10cm,1.228369914
Inlet,IT3,IT_1,Fall,10cm,1.230869764
Inlet,IT3,IT_1,Fall,10cm,1.234877655
Inlet,IT3,IT_1,Fall,10cm,1.215210954
Inlet,IT3,IT_1,Fall,10cm,1.387916004
Inlet,IT3,IT_1,Fall,10cm,1.260481909
Inlet,IT3,IT_1,Fall,10cm,1.238973912
Inlet,IT3,IT_1,Fall,10cm,1.263429998
Inlet,IT3,IT_1,Fall,10cm,1.22342357
Inlet,IT3,IT_1,Fall,10cm,1.222479894
Inlet,IT3,IT_1,Fall,10cm,1.278266366
Inlet,IT3,IT_1,Fall,10cm,1.312773304
Inlet,IT3,IT_1,Fall,10cm,1.277648783
Inlet,IT3,IT_1,Fall,10cm,1.365207972
Inlet,IT3,IT_1,Fall,10cm,1.34122359
Inlet,IT3,IT_1,Fall,10cm,1.482891636
Inlet,IT3,IT_1,Fall,10cm,1.391623763
Inlet,IT3,IT_1,Fall,10cm,1.370671842
Inlet,IT3,IT_1,Fall,10cm,1.624626759
Inlet,IT3,IT_1,Fall,10cm,1.349973182
Inlet,IT3,IT_1,Fall,10cm,1.359979618
Inlet,IT3,IT_1,Fall,10cm,1.369818695
Inlet,IT3,IT_1,Fall,10cm,1.313412752
Inlet,IT3,IT_1,Fall,10cm,1.272491363
Inlet,IT3,IT_1,Fall,10cm,1.238859631
Inlet,IT3,IT_1,Fall,10cm,1.253264675
Inlet,IT3,IT_1,Fall,10cm,1.240766674
Inlet,IT3,IT_1,Fall,10cm,1.297035068
Inlet,IT3,IT_1,Fall,10cm,1.408461294
Inlet,IT3,IT_1,Fall,10cm,1.328394003
Inlet,IT3,IT_1,Fall,10cm,1.325303573
Inlet,IT3,IT_1,Fall,10cm,1.381715222
Inlet,IT3,IT_1,Fall,10cm,1.169894075
Inlet,IT3,IT_1,Fall,10cm,1.215122652
Inlet,IT3,IT_1,Fall,10cm,1.198863893
Inlet,IT3,IT_1,Fall,10cm,1.152968062
Inlet,IT3,IT_1,Fall,10cm,1.116734629
Inlet,IT3,IT_1,Fall,10cm,1.215446609
Inlet,IT3,IT_1,Fall,10cm,1.242236958
Inlet,IT3,IT_1,Fall,10cm,1.222214
Inlet,IT3,IT_1,Fall,10cm,1.165354565
Inlet,IT3,IT_1,Fall,10cm,1.245135191
Inlet,IT3,IT_1,Fall,10cm,1.254891547
Inlet,IT3,IT_1,Fall,10cm,1.241642177
Inlet,IT3,IT_1,Fall,10cm,1.27817698
Inlet,IT3,IT_1,Fall,10cm,1.330869203
Inlet,IT3,IT_1,Fall,10cm,1.377863861
Inlet,IT3,IT_1,Fall,10cm,1.318259556
Inlet,IT3,IT_1,Fall,10cm,1.357112559
Inlet,IT3,IT_1,Fall,10cm,1.369962589
Inlet,IT3,IT_1,Fall,10cm,1.352494979
Inlet,IT3,IT_1,Fall,10cm,1.288191354
Inlet,IT3,IT_1,Fall,10cm,1.346746545
Inlet,IT3,IT_1,Fall,10cm,1.2937855
Inlet,IT3,IT_1,Fall,10cm,1.333433598
Inlet,IT3,IT_1,Fall,10cm,1.350804194
Inlet,IT3,IT_1,Fall,10cm,1.251615334
Inlet,IT3,IT_1,Fall,10cm,1.354310577
Inlet,IT3,IT_1,Fall,10cm,1.290727883
Inlet,IT3,IT_1,Fall,10cm,1.354114424
Inlet,IT3,IT_1,Fall,10cm,1.296791207
Inlet,IT3,IT_1,Fall,10cm,1.345134952
Inlet,IT3,IT_1,Fall,10cm,1.392124126
Inlet,IT3,IT_1,Fall,10cm,1.282252207
Inlet,IT3,IT_1,Fall,10cm,1.277660695
Inlet,IT3,IT_1,Fall,10cm,1.328248941
Inlet,IT3,IT_1,Fall,10cm,1.363140997
Inlet,IT3,IT_1,Fall,10cm,1.311678695
Inlet,IT3,IT_1,Fall,10cm,1.383546921
Inlet,IT3,IT_1,Fall,10cm,1.338718332
Inlet,IT3,IT_1,Fall,10cm,1.266874786
Inlet,IT3,IT_1,Fall,10cm,1.399199939
Inlet,IT3,IT_1,Fall,10cm,1.297231762
Inlet,IT3,IT_1,Fall,10cm,1.234111246
Inlet,IT3,IT_1,Fall,10cm,1.237437109
Inlet,IT3,IT_1,Fall,10cm,1.187316684
Inlet,IT3,IT_1,Fall,10cm,1.166206718
Inlet,IT3,IT_1,Fall,10cm,1.152820828
Inlet,IT3,IT_1,Fall,10cm,1.219405728
Inlet,IT3,IT_1,Fall,10cm,1.225418952
Inlet,IT3,IT_1,Fall,10cm,1.290635029
Inlet,IT3,IT_1,Fall,10cm,1.140006485
Inlet,IT3,IT_1,Fall,10cm,1.162793514
Inlet,IT3,IT_1,Fall,10cm,1.127815516
Inlet,IT3,IT_1,Fall,10cm,1.248475229
Inlet,IT3,IT_1,Fall,10cm,1.199281022
Inlet,IT3,IT_1,Fall,10cm,1.244224308
Inlet,IT3,IT_1,Spring,10cm,1.230135686
Inlet,IT3,IT_1,Spring,10cm,1.178015805
Inlet,IT3,IT_1,Spring,10cm,1.14668352
Inlet,IT3,IT_1,Spring,10cm,1.139777164
Inlet,IT3,IT_1,Spring,10cm,1.219117485
Inlet,IT3,IT_1,Spring,10cm,1.116043452
Inlet,IT3,IT_1,Spring,10cm,1.146671924
Inlet,IT3,IT_1,Spring,10cm,1.164590439
Inlet,IT3,IT_1,Spring,10cm,1.127173714
Inlet,IT3,IT_1,Spring,10cm,1.154333612
Inlet,IT3,IT_1,Spring,10cm,1.194682416
Inlet,IT3,IT_1,Spring,10cm,1.265839058
Inlet,IT3,IT_1,Spring,10cm,1.266596574
Inlet,IT3,IT_1,Spring,10cm,1.286836816
Inlet,IT3,IT_1,Spring,10cm,1.282180029
Inlet,IT3,IT_1,Spring,10cm,1.201915107
Inlet,IT3,IT_1,Spring,10cm,1.169690062
Inlet,IT3,IT_1,Spring,10cm,1.326300611
Inlet,IT3,IT_1,Spring,10cm,1.275536855
Inlet,IT3,IT_1,Spring,10cm,1.2534829
Inlet,IT3,IT_1,Spring,10cm,1.260679737
Inlet,IT3,IT_1,Spring,10cm,1.214806777
Inlet,IT3,IT_1,Spring,10cm,1.233513949
Inlet,IT3,IT_1,Spring,10cm,1.228708394
Inlet,IT3,IT_1,Spring,10cm,1.286235393
Inlet,IT3,IT_1,Spring,10cm,1.256093595
Inlet,IT3,IT_1,Spring,10cm,1.252648891
Inlet,IT3,IT_1,Spring,10cm,1.280355212
Inlet,IT3,IT_1,Spring,10cm,1.304515802
Inlet,IT3,IT_1,Spring,10cm,1.420765323
Inlet,IT3,IT_1,Spring,10cm,1.361954965
Inlet,IT3,IT_1,Spring,10cm,1.698760068
Inlet,IT3,IT_1,Spring,10cm,1.348748838
Inlet,IT3,IT_1,Spring,10cm,1.403925952
Inlet,IT3,IT_1,Spring,10cm,1.38146612
Inlet,IT3,IT_1,Spring,10cm,1.300856709
Inlet,IT3,IT_1,Spring,10cm,1.239615184
Inlet,IT3,IT_1,Spring,10cm,1.268186526
Inlet,IT3,IT_1,Spring,10cm,1.228840301
Inlet,IT3,IT_1,Spring,10cm,1.296331706
Inlet,IT3,IT_1,Spring,10cm,1.292364017
Inlet,IT3,IT_1,Spring,10cm,1.401835815
Inlet,IT3,IT_1,Spring,10cm,1.388831557
Inlet,IT3,IT_1,Spring,10cm,1.372325643
Inlet,IT3,IT_1,Spring,10cm,1.424985129
Inlet,IT3,IT_1,Spring,10cm,1.183160289
Inlet,IT3,IT_1,Spring,10cm,1.261574634
Inlet,IT3,IT_1,Spring,10cm,1.197131029
Inlet,IT3,IT_1,Spring,10cm,1.160904565
Inlet,IT3,IT_1,Spring,10cm,1.172217164
Inlet,IT3,IT_1,Spring,10cm,1.198952374
Inlet,IT3,IT_1,Spring,10cm,1.27399656
Inlet,IT3,IT_1,Spring,10cm,1.253110847
Inlet,IT3,IT_1,Spring,10cm,1.234737487
Inlet,IT3,IT_1,Spring,10cm,1.276176977
Inlet,IT3,IT_1,Spring,10cm,1.259636886
Inlet,IT3,IT_1,Spring,10cm,1.265845145
Inlet,IT3,IT_1,Spring,10cm,1.29617985
Inlet,IT3,IT_1,Spring,10cm,1.37797691
Inlet,IT3,IT_1,Spring,10cm,1.422927514
Inlet,IT3,IT_1,Spring,10cm,1.398275611
Inlet,IT3,IT_1,Spring,10cm,1.355702795
Inlet,IT3,IT_1,Spring,10cm,1.305400076
Inlet,IT3,IT_1,Spring,10cm,1.344914571
Inlet,IT3,IT_1,Spring,10cm,1.310148006
Inlet,IT3,IT_1,Spring,10cm,1.31140599
Inlet,IT3,IT_1,Spring,10cm,1.286278269
Inlet,IT3,IT_1,Spring,10cm,1.300861371
Inlet,IT3,IT_1,Spring,10cm,1.353407093
Inlet,IT3,IT_1,Spring,10cm,1.332100189
Inlet,IT3,IT_1,Spring,10cm,1.346024982
Inlet,IT3,IT_1,Spring,10cm,1.366148972
Inlet,IT3,IT_1,Spring,10cm,1.395434096
Inlet,IT3,IT_1,Spring,10cm,1.39468774
Inlet,IT3,IT_1,Spring,10cm,1.414655654
Inlet,IT3,IT_1,Spring,10cm,1.46137284
Inlet,IT3,IT_1,Spring,10cm,1.331332571
Inlet,IT3,IT_1,Spring,10cm,1.27055166
Inlet,IT3,IT_1,Spring,10cm,1.304355541
Inlet,IT3,IT_1,Spring,10cm,1.33632906
Inlet,IT3,IT_1,Spring,10cm,1.281188558
Inlet,IT3,IT_1,Spring,10cm,1.338395185
Inlet,IT3,IT_1,Spring,10cm,1.306702394
Inlet,IT3,IT_1,Spring,10cm,1.387258049
Inlet,IT3,IT_1,Spring,10cm,1.503029205
Inlet,IT3,IT_1,Spring,10cm,1.361056068
Inlet,IT3,IT_1,Spring,10cm,1.244894069
Inlet,IT3,IT_1,Spring,10cm,1.232449193
Inlet,IT3,IT_1,Spring,10cm,1.237829901
Inlet,IT3,IT_1,Spring,10cm,1.164047733
Inlet,IT3,IT_1,Spring,10cm,1.183158977
Inlet,IT3,IT_1,Spring,10cm,1.208830902
Inlet,IT3,IT_1,Spring,10cm,1.242959121
Inlet,IT3,IT_1,Spring,10cm,1.242400999
Inlet,IT3,IT_1,Spring,10cm,1.177701081
Inlet,IT3,IT_1,Spring,10cm,1.164852068
Inlet,IT3,IT_1,Spring,10cm,1.152047757
Inlet,IT3,IT_1,Spring,10cm,1.144531991
Inlet,IT3,IT_1,Spring,10cm,1.14022434
Inlet,IT3,IT_1,Spring,10cm,1.174793894
Haikou,HK1,HK_1,Fall ,10cm,1.130034873
Haikou,HK1,HK_1,Fall ,10cm,1.148535344
Haikou,HK1,HK_1,Fall ,10cm,1.217782545
Haikou,HK1,HK_1,Fall ,10cm,1.193540076
Haikou,HK1,HK_1,Fall ,10cm,1.197426131
Haikou,HK1,HK_1,Fall ,10cm,1.217233457
Haikou,HK1,HK_1,Fall ,10cm,1.207030427
Haikou,HK1,HK_1,Fall ,10cm,1.117582975
Haikou,HK1,HK_1,Fall ,10cm,1.095065232
Haikou,HK1,HK_1,Fall ,10cm,1.123537164
Haikou,HK1,HK_1,Fall ,10cm,1.146704605
Haikou,HK1,HK_1,Fall ,10cm,1.129381279
Haikou,HK1,HK_1,Fall ,10cm,1.100782723
Haikou,HK1,HK_1,Fall ,10cm,1.096707988
Haikou,HK1,HK_1,Fall ,10cm,1.185256381
Haikou,HK1,HK_1,Fall ,10cm,1.200787788
Haikou,HK1,HK_1,Fall ,10cm,1.152481883
Haikou,HK1,HK_1,Fall ,10cm,1.170689982
Haikou,HK1,HK_1,Fall ,10cm,1.175854508
Haikou,HK1,HK_1,Fall ,10cm,1.181873763
Haikou,HK1,HK_1,Fall ,10cm,1.202648292
Haikou,HK1,HK_1,Fall ,10cm,1.149654527
Haikou,HK1,HK_1,Fall ,10cm,1.199432161
Haikou,HK1,HK_1,Fall ,10cm,1.184592113
Haikou,HK1,HK_1,Fall ,10cm,1.18771241
Haikou,HK1,HK_1,Fall ,10cm,1.208953161
Haikou,HK1,HK_1,Fall ,10cm,1.203430307
Haikou,HK1,HK_1,Fall ,10cm,1.185264625
Haikou,HK1,HK_1,Fall ,10cm,1.16437622
Haikou,HK1,HK_1,Fall ,10cm,1.158326721
Haikou,HK1,HK_1,Fall ,10cm,1.163773483
Haikou,HK1,HK_1,Fall ,10cm,1.139762516
Haikou,HK1,HK_1,Fall ,10cm,1.143849507
Haikou,HK1,HK_1,Fall ,10cm,1.128620155
Haikou,HK1,HK_1,Fall ,10cm,1.15712992
Haikou,HK1,HK_1,Fall ,10cm,1.192752851
Haikou,HK1,HK_1,Fall ,10cm,1.178624038
Haikou,HK1,HK_1,Fall ,10cm,1.203569207
Haikou,HK1,HK_1,Fall ,10cm,1.116030737
Haikou,HK1,HK_1,Fall ,10cm,1.124642539
Haikou,HK1,HK_1,Fall ,10cm,1.129548862
Haikou,HK1,HK_1,Fall ,10cm,1.144658309
Haikou,HK1,HK_1,Fall ,10cm,1.146465546
Haikou,HK1,HK_1,Fall ,10cm,1.140614166
Haikou,HK1,HK_1,Fall ,10cm,1.116972362
Haikou,HK1,HK_1,Fall ,10cm,1.131186806
Haikou,HK1,HK_1,Fall ,10cm,1.163348604
Haikou,HK1,HK_1,Fall ,10cm,1.150563196
Haikou,HK1,HK_1,Fall ,10cm,1.118274719
Haikou,HK1,HK_1,Fall ,10cm,1.110289524
Haikou,HK1,HK_1,Fall ,10cm,1.116552021
Haikou,HK1,HK_1,Fall ,10cm,1.109591712
Haikou,HK1,HK_1,Fall ,10cm,1.137083834
Haikou,HK1,HK_1,Fall ,10cm,1.140979505
Haikou,HK1,HK_1,Fall ,10cm,1.199736101
Haikou,HK1,HK_1,Fall ,10cm,1.214195445
Haikou,HK1,HK_1,Fall ,10cm,1.154387263
Haikou,HK1,HK_1,Fall ,10cm,1.208380515
Haikou,HK1,HK_1,Fall ,10cm,1.171593515
Haikou,HK1,HK_1,Fall ,10cm,1.224926919
Haikou,HK1,HK_1,Fall ,10cm,1.192771915
Haikou,HK1,HK_1,Fall ,10cm,1.205374062
Haikou,HK1,HK_1,Fall ,10cm,1.189491379
Haikou,HK1,HK_1,Fall ,10cm,1.195482544
Haikou,HK1,HK_1,Fall ,10cm,1.192667362
Haikou,HK1,HK_1,Fall ,10cm,1.14720187
Haikou,HK1,HK_1,Fall ,10cm,1.158203489
Haikou,HK1,HK_1,Fall ,10cm,1.136172858
Haikou,HK1,HK_1,Fall ,10cm,1.137189556
Haikou,HK1,HK_1,Fall ,10cm,1.174164057
Haikou,HK1,HK_1,Fall ,10cm,1.23001929
Haikou,HK1,HK_1,Fall ,10cm,1.218872024
Haikou,HK1,HK_1,Fall ,10cm,1.238491286
Haikou,HK1,HK_1,Fall ,10cm,1.20999293
Haikou,HK1,HK_1,Fall ,10cm,1.196953835
Haikou,HK1,HK_1,Fall ,10cm,1.142624155
Haikou,HK1,HK_1,Fall ,10cm,1.174677212
Haikou,HK1,HK_1,Fall ,10cm,1.11465115
Haikou,HK1,HK_1,Fall ,10cm,1.160824829
Haikou,HK1,HK_1,Fall ,10cm,1.153553415
Haikou,HK1,HK_1,Fall ,10cm,1.130539718
Haikou,HK1,HK_1,Fall ,10cm,1.136168803
Haikou,HK1,HK_1,Fall ,10cm,1.146514189
Haikou,HK1,HK_1,Fall ,10cm,1.126760288
Haikou,HK1,HK_1,Fall ,10cm,1.140336954
Haikou,HK1,HK_1,Fall ,10cm,1.127349287
Haikou,HK1,HK_1,Fall ,10cm,1.168914895
Haikou,HK1,HK_1,Fall ,10cm,1.155826666
Haikou,HK1,HK_1,Fall ,10cm,1.159864617
Haikou,HK1,HK_1,Fall ,10cm,1.121966665
Haikou,HK1,HK_1,Fall ,10cm,1.14515098
Haikou,HK1,HK_1,Fall ,10cm,1.208179567
Haikou,HK1,HK_1,Fall ,10cm,1.170719872
Haikou,HK1,HK_1,Fall ,10cm,1.150401594
Haikou,HK1,HK_1,Fall ,10cm,1.143296154
Haikou,HK1,HK_1,Fall ,10cm,1.197314535
Haikou,HK1,HK_1,Fall ,10cm,1.207405823
Haikou,HK1,HK_1,Fall ,10cm,1.236008207
Haikou,HK1,HK_1,Fall ,10cm,1.258068012
Haikou,HK1,HK_1,Fall ,10cm,1.245585037
Haikou,HK1,HK_1,Spring,10cm,1.156672365
Haikou,HK1,HK_1,Spring,10cm,1.160839547
Haikou,HK1,HK_1,Spring,10cm,1.210075283
Haikou,HK1,HK_1,Spring,10cm,1.216192741
Haikou,HK1,HK_1,Spring,10cm,1.199773284
Haikou,HK1,HK_1,Spring,10cm,1.193080554
Haikou,HK1,HK_1,Spring,10cm,1.167838734
Haikou,HK1,HK_1,Spring,10cm,1.162490924
Haikou,HK1,HK_1,Spring,10cm,1.102588843
Haikou,HK1,HK_1,Spring,10cm,1.126806802
Haikou,HK1,HK_1,Spring,10cm,1.11687898
Haikou,HK1,HK_1,Spring,10cm,1.142788648
Haikou,HK1,HK_1,Spring,10cm,1.108997737
Haikou,HK1,HK_1,Spring,10cm,1.088486847
Haikou,HK1,HK_1,Spring,10cm,1.161659683
Haikou,HK1,HK_1,Spring,10cm,1.17920344
Haikou,HK1,HK_1,Spring,10cm,1.166978223
Haikou,HK1,HK_1,Spring,10cm,1.143516553
Haikou,HK1,HK_1,Spring,10cm,1.179677402
Haikou,HK1,HK_1,Spring,10cm,1.170094802
Haikou,HK1,HK_1,Spring,10cm,1.169224335
Haikou,HK1,HK_1,Spring,10cm,1.169367362
Haikou,HK1,HK_1,Spring,10cm,1.176332068
Haikou,HK1,HK_1,Spring,10cm,1.198391277
Haikou,HK1,HK_1,Spring,10cm,1.197962086
Haikou,HK1,HK_1,Spring,10cm,1.197168499
Haikou,HK1,HK_1,Spring,10cm,1.151270821
Haikou,HK1,HK_1,Spring,10cm,1.156612847
Haikou,HK1,HK_1,Spring,10cm,1.176728707
Haikou,HK1,HK_1,Spring,10cm,1.150542618
Haikou,HK1,HK_1,Spring,10cm,1.163487023
Haikou,HK1,HK_1,Spring,10cm,1.1601947
Haikou,HK1,HK_1,Spring,10cm,1.127299185
Haikou,HK1,HK_1,Spring,10cm,1.117487781
Haikou,HK1,HK_1,Spring,10cm,1.120410876
Haikou,HK1,HK_1,Spring,10cm,1.141433126
Haikou,HK1,HK_1,Spring,10cm,1.17270197
Haikou,HK1,HK_1,Spring,10cm,1.180076135
Haikou,HK1,HK_1,Spring,10cm,1.118836964
Haikou,HK1,HK_1,Spring,10cm,1.140802269
Haikou,HK1,HK_1,Spring,10cm,1.126418543
Haikou,HK1,HK_1,Spring,10cm,1.139169624
Haikou,HK1,HK_1,Spring,10cm,1.152175657
Haikou,HK1,HK_1,Spring,10cm,1.132091772
Haikou,HK1,HK_1,Spring,10cm,1.123927968
Haikou,HK1,HK_1,Spring,10cm,1.114334032
Haikou,HK1,HK_1,Spring,10cm,1.139869115
Haikou,HK1,HK_1,Spring,10cm,1.158899243
Haikou,HK1,HK_1,Spring,10cm,1.135059478
Haikou,HK1,HK_1,Spring,10cm,1.105635342
Haikou,HK1,HK_1,Spring,10cm,1.106475093
Haikou,HK1,HK_1,Spring,10cm,1.123587469
Haikou,HK1,HK_1,Spring,10cm,1.120490839
Haikou,HK1,HK_1,Spring,10cm,1.13916037
Haikou,HK1,HK_1,Spring,10cm,1.210167921
Haikou,HK1,HK_1,Spring,10cm,1.165631101
