site,plot_id,plot,season,scale,rugosity
Haikou,HK1,HK_1,Spring,10cm,1.148073152
Haikou,HK1,HK_1,Spring,10cm,1.184888711
Haikou,HK1,HK_1,Spring,10cm,1.178889968
Haikou,HK1,HK_1,Spring,10cm,1.168172398
Haikou,HK1,HK_1,Spring,10cm,1.183777146
Haikou,HK1,HK_1,Spring,10cm,1.180058858
Haikou,HK1,HK_1,Spring,10cm,1.185016963
Haikou,HK1,HK_1,Spring,10cm,1.187237396
Haikou,HK1,HK_1,Spring,10cm,1.164046337
Haikou,HK1,HK_1,Spring,10cm,1.170703877
Haikou,HK1,HK_1,Spring,10cm,1.144362265
Haikou,HK1,HK_1,Spring,10cm,1.137889733
Haikou,HK1,HK_1,Spring,10cm,1.1456321
Haikou,HK1,HK_1,Spring,10cm,1.171633
Haikou,HK1,HK_1,Spring,10cm,1.179517213
Haikou,HK1,HK_1,Spring,10cm,1.210857777
Haikou,HK1,HK_1,Spring,10cm,1.239841346
Haikou,HK1,HK_1,Spring,10cm,1.217967843
Haikou,HK1,HK_1,Spring,10cm,1.182807137
Haikou,HK1,HK_1,Spring,10cm,1.141890044
Haikou,HK1,HK_1,Spring,10cm,1.173429548
Haikou,HK1,HK_1,Spring,10cm,1.163398315
Haikou,HK1,HK_1,Spring,10cm,1.107470803
Haikou,HK1,HK_1,Spring,10cm,1.136061722
Haikou,HK1,HK_1,Spring,10cm,1.118719471
Haikou,HK1,HK_1,Spring,10cm,1.131268339
Haikou,HK1,HK_1,Spring,10cm,1.127605948
Haikou,HK1,HK_1,Spring,10cm,1.133473786
Haikou,HK1,HK_1,Spring,10cm,1.132913386
Haikou,HK1,HK_1,Spring,10cm,1.121371506
Haikou,HK1,HK_1,Spring,10cm,1.152270424
Haikou,HK1,HK_1,Spring,10cm,1.158325266
Haikou,HK1,HK_1,Spring,10cm,1.166551122
Haikou,HK1,HK_1,Spring,10cm,1.144287965
Haikou,HK1,HK_1,Spring,10cm,1.129185084
Haikou,HK1,HK_1,Spring,10cm,1.18669163
Haikou,HK1,HK_1,Spring,10cm,1.173420638
Haikou,HK1,HK_1,Spring,10cm,1.162249268
Haikou,HK1,HK_1,Spring,10cm,1.136292485
Haikou,HK1,HK_1,Spring,10cm,1.177476368
Haikou,HK1,HK_1,Spring,10cm,1.176633689
Haikou,HK1,HK_1,Spring,10cm,1.175130456
Haikou,HK1,HK_1,Spring,10cm,1.240185241
Haikou,HK1,HK_1,Spring,10cm,1.217218719
Haikou,HK2,HK_2,Fall ,10cm,1.137216531
Haikou,HK2,HK_2,Fall ,10cm,1.132455702
Haikou,HK2,HK_2,Fall ,10cm,1.143547096
Haikou,HK2,HK_2,Fall ,10cm,1.142598228
Haikou,HK2,HK_2,Fall ,10cm,1.131089597
Haikou,HK2,HK_2,Fall ,10cm,1.154293723
Haikou,HK2,HK_2,Fall ,10cm,1.152618823
Haikou,HK2,HK_2,Fall ,10cm,1.158016248
Haikou,HK2,HK_2,Fall ,10cm,1.169311764
Haikou,HK2,HK_2,Fall ,10cm,1.21260614
Haikou,HK2,HK_2,Fall ,10cm,1.176937766
Haikou,HK2,HK_2,Fall ,10cm,1.195264673
Haikou,HK2,HK_2,Fall ,10cm,1.193037402
Haikou,HK2,HK_2,Fall ,10cm,1.231047213
Haikou,HK2,HK_2,Fall ,10cm,1.258416453
Haikou,HK2,HK_2,Fall ,10cm,1.216912166
Haikou,HK2,HK_2,Fall ,10cm,1.213614151
Haikou,HK2,HK_2,Fall ,10cm,1.205804965
Haikou,HK2,HK_2,Fall ,10cm,1.189642861
Haikou,HK2,HK_2,Fall ,10cm,1.195993876
Haikou,HK2,HK_2,Fall ,10cm,1.194896778
Haikou,HK2,HK_2,Fall ,10cm,1.185728202
Haikou,HK2,HK_2,Fall ,10cm,1.105073195
Haikou,HK2,HK_2,Fall ,10cm,1.116904046
Haikou,HK2,HK_2,Fall ,10cm,1.116771301
Haikou,HK2,HK_2,Fall ,10cm,1.118461871
Haikou,HK2,HK_2,Fall ,10cm,1.110402107
Haikou,HK2,HK_2,Fall ,10cm,1.110503958
Haikou,HK2,HK_2,Fall ,10cm,1.119185187
Haikou,HK2,HK_2,Fall ,10cm,1.071818123
Haikou,HK2,HK_2,Fall ,10cm,1.107406635
Haikou,HK2,HK_2,Fall ,10cm,1.087762421
Haikou,HK2,HK_2,Fall ,10cm,1.090157515
Haikou,HK2,HK_2,Fall ,10cm,1.071171882
Haikou,HK2,HK_2,Fall ,10cm,1.060405683
Haikou,HK2,HK_2,Fall ,10cm,1.078156533
Haikou,HK2,HK_2,Fall ,10cm,1.091984764
Haikou,HK2,HK_2,Fall ,10cm,1.122948065
Haikou,HK2,HK_2,Fall ,10cm,1.114632708
Haikou,HK2,HK_2,Fall ,10cm,1.098538552
Haikou,HK2,HK_2,Fall ,10cm,1.147467822
Haikou,HK2,HK_2,Fall ,10cm,1.154411032
Haikou,HK2,HK_2,Fall ,10cm,1.116492797
Haikou,HK2,HK_2,Fall ,10cm,1.146965431
Haikou,HK2,HK_2,Fall ,10cm,1.147047941
Haikou,HK2,HK_2,Fall ,10cm,1.124315595
Haikou,HK2,HK_2,Fall ,10cm,1.129862353
Haikou,HK2,HK_2,Fall ,10cm,1.143037589
Haikou,HK2,HK_2,Fall ,10cm,1.137386412
Haikou,HK2,HK_2,Fall ,10cm,1.100966306
Haikou,HK2,HK_2,Fall ,10cm,1.117606525
Haikou,HK2,HK_2,Fall ,10cm,1.103591287
Haikou,HK2,HK_2,Fall ,10cm,1.113337159
Haikou,HK2,HK_2,Fall ,10cm,1.149278852
Haikou,HK2,HK_2,Fall ,10cm,1.142695561
Haikou,HK2,HK_2,Fall ,10cm,1.108460403
Haikou,HK2,HK_2,Fall ,10cm,1.113854672
Haikou,HK2,HK_2,Fall ,10cm,1.115152957
Haikou,HK2,HK_2,Fall ,10cm,1.083252938
Haikou,HK2,HK_2,Fall ,10cm,1.162342195
Haikou,HK2,HK_2,Fall ,10cm,1.212204324
Haikou,HK2,HK_2,Fall ,10cm,1.21896667
Haikou,HK2,HK_2,Fall ,10cm,1.219981633
Haikou,HK2,HK_2,Fall ,10cm,1.253187753
Haikou,HK2,HK_2,Fall ,10cm,1.3442553
Haikou,HK2,HK_2,Fall ,10cm,1.318320365
Haikou,HK2,HK_2,Fall ,10cm,1.260955693
Haikou,HK2,HK_2,Fall ,10cm,1.336189192
Haikou,HK2,HK_2,Fall ,10cm,1.430645143
Haikou,HK2,HK_2,Fall ,10cm,1.432598346
Haikou,HK2,HK_2,Fall ,10cm,1.255714756
Haikou,HK2,HK_2,Fall ,10cm,1.270525194
Haikou,HK2,HK_2,Fall ,10cm,1.24555419
Haikou,HK2,HK_2,Fall ,10cm,1.235064088
Haikou,HK2,HK_2,Fall ,10cm,1.158830714
Haikou,HK2,HK_2,Fall ,10cm,1.139228462
Haikou,HK2,HK_2,Fall ,10cm,1.152145628
Haikou,HK2,HK_2,Fall ,10cm,1.170157493
Haikou,HK2,HK_2,Fall ,10cm,1.148706392
Haikou,HK2,HK_2,Fall ,10cm,1.173463734
Haikou,HK2,HK_2,Fall ,10cm,1.217143241
Haikou,HK2,HK_2,Fall ,10cm,1.198807002
Haikou,HK2,HK_2,Fall ,10cm,1.206007401
Haikou,HK2,HK_2,Fall ,10cm,1.215752795
Haikou,HK2,HK_2,Fall ,10cm,1.154129558
Haikou,HK2,HK_2,Fall ,10cm,1.143925642
Haikou,HK2,HK_2,Fall ,10cm,1.222018636
Haikou,HK2,HK_2,Fall ,10cm,1.198514356
Haikou,HK2,HK_2,Fall ,10cm,1.167231264
Haikou,HK2,HK_2,Fall ,10cm,1.186347957
Haikou,HK2,HK_2,Fall ,10cm,1.142345127
Haikou,HK2,HK_2,Fall ,10cm,1.20209179
Haikou,HK2,HK_2,Fall ,10cm,1.182480956
Haikou,HK2,HK_2,Fall ,10cm,1.173411192
Haikou,HK2,HK_2,Fall ,10cm,1.157854414
Haikou,HK2,HK_2,Fall ,10cm,1.14885482
Haikou,HK2,HK_2,Fall ,10cm,1.133482619
Haikou,HK2,HK_2,Fall ,10cm,1.144943736
Haikou,HK2,HK_2,Fall ,10cm,1.155048066
Haikou,HK2,HK_2,Fall ,10cm,1.175447253
Haikou,HK2,HK_2,Spring,10cm,1.384893239
Haikou,HK2,HK_2,Spring,10cm,1.13629218
Haikou,HK2,HK_2,Spring,10cm,1.138352888
Haikou,HK2,HK_2,Spring,10cm,1.141021827
Haikou,HK2,HK_2,Spring,10cm,1.147683383
Haikou,HK2,HK_2,Spring,10cm,1.164038926
Haikou,HK2,HK_2,Spring,10cm,1.124877553
Haikou,HK2,HK_2,Spring,10cm,1.141103081
Haikou,HK2,HK_2,Spring,10cm,1.157542194
Haikou,HK2,HK_2,Spring,10cm,1.191376709
Haikou,HK2,HK_2,Spring,10cm,1.158519338
Haikou,HK2,HK_2,Spring,10cm,1.206140407
Haikou,HK2,HK_2,Spring,10cm,1.184255609
Haikou,HK2,HK_2,Spring,10cm,1.252115842
Haikou,HK2,HK_2,Spring,10cm,1.232062796
Haikou,HK2,HK_2,Spring,10cm,1.218686766
Haikou,HK2,HK_2,Spring,10cm,1.193535144
Haikou,HK2,HK_2,Spring,10cm,1.194117551
Haikou,HK2,HK_2,Spring,10cm,1.203807486
Haikou,HK2,HK_2,Spring,10cm,1.199685247
Haikou,HK2,HK_2,Spring,10cm,1.20417765
Haikou,HK2,HK_2,Spring,10cm,1.187229271
Haikou,HK2,HK_2,Spring,10cm,1.106136005
Haikou,HK2,HK_2,Spring,10cm,1.119939392
Haikou,HK2,HK_2,Spring,10cm,1.089647212
Haikou,HK2,HK_2,Spring,10cm,1.101995003
Haikou,HK2,HK_2,Spring,10cm,1.091645816
Haikou,HK2,HK_2,Spring,10cm,1.123952084
Haikou,HK2,HK_2,Spring,10cm,1.12170933
Haikou,HK2,HK_2,Spring,10cm,1.073649766
Haikou,HK2,HK_2,Spring,10cm,1.095201623
Haikou,HK2,HK_2,Spring,10cm,1.073902666
Haikou,HK2,HK_2,Spring,10cm,1.085127003
Haikou,HK2,HK_2,Spring,10cm,1.08422509
Haikou,HK2,HK_2,Spring,10cm,1.086830008
Haikou,HK2,HK_2,Spring,10cm,1.102845391
Haikou,HK2,HK_2,Spring,10cm,1.095931469
Haikou,HK2,HK_2,Spring,10cm,1.11174491
Haikou,HK2,HK_2,Spring,10cm,1.115786666
Haikou,HK2,HK_2,Spring,10cm,1.096913237
Haikou,HK2,HK_2,Spring,10cm,1.094658574
Haikou,HK2,HK_2,Spring,10cm,1.142721018
Haikou,HK2,HK_2,Spring,10cm,1.115257663
Haikou,HK2,HK_2,Spring,10cm,1.137036467
Haikou,HK2,HK_2,Spring,10cm,1.145682717
Haikou,HK2,HK_2,Spring,10cm,1.145623693
Haikou,HK2,HK_2,Spring,10cm,1.14178199
Haikou,HK2,HK_2,Spring,10cm,1.137091918
Haikou,HK2,HK_2,Spring,10cm,1.130713375
Haikou,HK2,HK_2,Spring,10cm,1.121953634
Haikou,HK2,HK_2,Spring,10cm,1.149249226
Haikou,HK2,HK_2,Spring,10cm,1.106265153
Haikou,HK2,HK_2,Spring,10cm,1.097939383
Haikou,HK2,HK_2,Spring,10cm,1.146274718
Haikou,HK2,HK_2,Spring,10cm,1.154485493
Haikou,HK2,HK_2,Spring,10cm,1.085803583
Haikou,HK2,HK_2,Spring,10cm,1.119712222
Haikou,HK2,HK_2,Spring,10cm,1.104174696
Haikou,HK2,HK_2,Spring,10cm,1.076018102
Haikou,HK2,HK_2,Spring,10cm,1.125820312
Haikou,HK2,HK_2,Spring,10cm,1.159269902
Haikou,HK2,HK_2,Spring,10cm,1.208884031
Haikou,HK2,HK_2,Spring,10cm,1.209507496
Haikou,HK2,HK_2,Spring,10cm,1.250741658
Haikou,HK2,HK_2,Spring,10cm,1.298944381
Haikou,HK2,HK_2,Spring,10cm,1.254822506
Haikou,HK2,HK_2,Spring,10cm,1.244418801
Haikou,HK2,HK_2,Spring,10cm,1.331696507
Haikou,HK2,HK_2,Spring,10cm,1.387638393
Haikou,HK2,HK_2,Spring,10cm,1.391595015
Haikou,HK2,HK_2,Spring,10cm,1.224274261
Haikou,HK2,HK_2,Spring,10cm,1.212421901
Haikou,HK2,HK_2,Spring,10cm,1.200794883
Haikou,HK2,HK_2,Spring,10cm,1.218964057
Haikou,HK2,HK_2,Spring,10cm,1.145963507
Haikou,HK2,HK_2,Spring,10cm,1.143506929
Haikou,HK2,HK_2,Spring,10cm,1.163346516
Haikou,HK2,HK_2,Spring,10cm,1.161154181
Haikou,HK2,HK_2,Spring,10cm,1.190707897
Haikou,HK2,HK_2,Spring,10cm,1.185270042
Haikou,HK2,HK_2,Spring,10cm,1.246401887
Haikou,HK2,HK_2,Spring,10cm,1.213743241
Haikou,HK2,HK_2,Spring,10cm,1.204116965
Haikou,HK2,HK_2,Spring,10cm,1.249399
Haikou,HK2,HK_2,Spring,10cm,1.184619751
Haikou,HK2,HK_2,Spring,10cm,1.18913503
Haikou,HK2,HK_2,Spring,10cm,1.214651789
Haikou,HK2,HK_2,Spring,10cm,1.1914376
Haikou,HK2,HK_2,Spring,10cm,1.19836898
Haikou,HK2,HK_2,Spring,10cm,1.144397422
Haikou,HK2,HK_2,Spring,10cm,1.192539492
Haikou,HK2,HK_2,Spring,10cm,1.203637025
Haikou,HK2,HK_2,Spring,10cm,1.21051188
Haikou,HK2,HK_2,Spring,10cm,1.150881663
Haikou,HK2,HK_2,Spring,10cm,1.163593716
Haikou,HK2,HK_2,Spring,10cm,1.175906671
Haikou,HK2,HK_2,Spring,10cm,1.16625449
Haikou,HK2,HK_2,Spring,10cm,1.168744974
Haikou,HK2,HK_2,Spring,10cm,1.173448439
Haikou,HK2,HK_2,Spring,10cm,1.185267482
Haikou,HK3,HK_3,Fall ,10cm,1.164067662
Haikou,HK3,HK_3,Fall ,10cm,1.172769329
Haikou,HK3,HK_3,Fall ,10cm,1.277767699
Haikou,HK3,HK_3,Fall ,10cm,1.317253215
Haikou,HK3,HK_3,Fall ,10cm,1.321495923
Haikou,HK3,HK_3,Fall ,10cm,1.321908445
Haikou,HK3,HK_3,Fall ,10cm,1.320111887
Haikou,HK3,HK_3,Fall ,10cm,1.29212624
Haikou,HK3,HK_3,Fall ,10cm,1.294699227
Haikou,HK3,HK_3,Fall ,10cm,1.532100036
Haikou,HK3,HK_3,Fall ,10cm,1.30387564
Haikou,HK3,HK_3,Fall ,10cm,1.317984
Haikou,HK3,HK_3,Fall ,10cm,1.147320073
Haikou,HK3,HK_3,Fall ,10cm,1.155113756
Haikou,HK3,HK_3,Fall ,10cm,1.169154587
Haikou,HK3,HK_3,Fall ,10cm,1.200007918
Haikou,HK3,HK_3,Fall ,10cm,1.189543794
Haikou,HK3,HK_3,Fall ,10cm,1.151969889
Haikou,HK3,HK_3,Fall ,10cm,1.175956242
Haikou,HK3,HK_3,Fall ,10cm,1.170258691
Haikou,HK3,HK_3,Fall ,10cm,1.190401173
Haikou,HK3,HK_3,Fall ,10cm,1.16671249
Haikou,HK3,HK_3,Fall ,10cm,1.202171514
Haikou,HK3,HK_3,Fall ,10cm,1.181604896
Haikou,HK3,HK_3,Fall ,10cm,1.176370066
Haikou,HK3,HK_3,Fall ,10cm,1.179009285
Haikou,HK3,HK_3,Fall ,10cm,1.134522015
Haikou,HK3,HK_3,Fall ,10cm,1.164650044
Haikou,HK3,HK_3,Fall ,10cm,1.208167007
Haikou,HK3,HK_3,Fall ,10cm,1.18289897
Haikou,HK3,HK_3,Fall ,10cm,1.278152039
Haikou,HK3,HK_3,Fall ,10cm,1.364531087
Haikou,HK3,HK_3,Fall ,10cm,1.291178616
Haikou,HK3,HK_3,Fall ,10cm,1.286126653
Haikou,HK3,HK_3,Fall ,10cm,1.260157148
Haikou,HK3,HK_3,Fall ,10cm,1.277591322
Haikou,HK3,HK_3,Fall ,10cm,1.24991812
Haikou,HK3,HK_3,Fall ,10cm,1.302710632
Haikou,HK3,HK_3,Fall ,10cm,1.303281006
Haikou,HK3,HK_3,Fall ,10cm,1.376353017
Haikou,HK3,HK_3,Fall ,10cm,1.389708286
Haikou,HK3,HK_3,Fall ,10cm,1.42258971
Haikou,HK3,HK_3,Fall ,10cm,1.476575907
Haikou,HK3,HK_3,Fall ,10cm,1.315431686
Haikou,HK3,HK_3,Fall ,10cm,1.312374473
Haikou,HK3,HK_3,Fall ,10cm,1.326650843
Haikou,HK3,HK_3,Fall ,10cm,1.294941363
Haikou,HK3,HK_3,Fall ,10cm,1.327364821
Haikou,HK3,HK_3,Fall ,10cm,1.233318382
Haikou,HK3,HK_3,Fall ,10cm,1.352464779
Haikou,HK3,HK_3,Fall ,10cm,1.379443618
Haikou,HK3,HK_3,Fall ,10cm,1.404081684
Haikou,HK3,HK_3,Fall ,10cm,1.449500592
Haikou,HK3,HK_3,Fall ,10cm,1.447219211
Haikou,HK3,HK_3,Fall ,10cm,1.453825421
Haikou,HK3,HK_3,Fall ,10cm,1.44978046
Haikou,HK3,HK_3,Fall ,10cm,1.472522586
Haikou,HK3,HK_3,Fall ,10cm,1.430672502
Haikou,HK3,HK_3,Fall ,10cm,1.438387482
Haikou,HK3,HK_3,Fall ,10cm,1.437843162
Haikou,HK3,HK_3,Fall ,10cm,1.500989729
Haikou,HK3,HK_3,Fall ,10cm,1.564302009
Haikou,HK3,HK_3,Fall ,10cm,1.532210793
Haikou,HK3,HK_3,Fall ,10cm,1.599518564
Haikou,HK3,HK_3,Fall ,10cm,1.690766025
Haikou,HK3,HK_3,Fall ,10cm,1.681421697
Haikou,HK3,HK_3,Fall ,10cm,1.603744231
Haikou,HK3,HK_3,Fall ,10cm,1.606017104
Haikou,HK3,HK_3,Fall ,10cm,1.606322949
Haikou,HK3,HK_3,Fall ,10cm,1.802642163
Haikou,HK3,HK_3,Fall ,10cm,1.644935806
Haikou,HK3,HK_3,Fall ,10cm,1.953291572
Haikou,HK3,HK_3,Fall ,10cm,1.741848984
Haikou,HK3,HK_3,Fall ,10cm,1.754125404
Haikou,HK3,HK_3,Fall ,10cm,1.839894427
Haikou,HK3,HK_3,Fall ,10cm,1.810727883
Haikou,HK3,HK_3,Fall ,10cm,1.722499853
Haikou,HK3,HK_3,Fall ,10cm,1.92676606
Haikou,HK3,HK_3,Fall ,10cm,1.810429922
Haikou,HK3,HK_3,Fall ,10cm,1.726417231
Haikou,HK3,HK_3,Fall ,10cm,1.782418301
Haikou,HK3,HK_3,Fall ,10cm,1.753243973
Haikou,HK3,HK_3,Fall ,10cm,1.752279175
Haikou,HK3,HK_3,Fall ,10cm,1.761672553
Haikou,HK3,HK_3,Fall ,10cm,1.569364526
Haikou,HK3,HK_3,Fall ,10cm,1.531023481
Haikou,HK3,HK_3,Fall ,10cm,1.698507271
Haikou,HK3,HK_3,Fall ,10cm,1.679731789
Haikou,HK3,HK_3,Fall ,10cm,1.68410459
Haikou,HK3,HK_3,Fall ,10cm,1.744113558
Haikou,HK3,HK_3,Fall ,10cm,1.725988512
Haikou,HK3,HK_3,Fall ,10cm,1.720802819
Haikou,HK3,HK_3,Fall ,10cm,1.714233965
Haikou,HK3,HK_3,Fall ,10cm,1.77926431
Haikou,HK3,HK_3,Fall ,10cm,1.837255338
Haikou,HK3,HK_3,Fall ,10cm,1.847074118
Haikou,HK3,HK_3,Fall ,10cm,1.815035906
Haikou,HK3,HK_3,Fall ,10cm,1.779330749
Haikou,HK3,HK_3,Fall ,10cm,1.741997147
Haikou,HK3,HK_3,Fall ,10cm,1.632841731
Haikou,HK3,HK_3,Spring,10cm,1.15570639
Haikou,HK3,HK_3,Spring,10cm,1.175344317
Haikou,HK3,HK_3,Spring,10cm,1.287638837
Haikou,HK3,HK_3,Spring,10cm,1.335137221
Haikou,HK3,HK_3,Spring,10cm,1.266952459
Haikou,HK3,HK_3,Spring,10cm,1.251049174
Haikou,HK3,HK_3,Spring,10cm,1.285632356
Haikou,HK3,HK_3,Spring,10cm,1.289562367
Haikou,HK3,HK_3,Spring,10cm,1.294741194
Haikou,HK3,HK_3,Spring,10cm,1.532987287
Haikou,HK3,HK_3,Spring,10cm,1.399673089
Haikou,HK3,HK_3,Spring,10cm,1.188060931
Haikou,HK3,HK_3,Spring,10cm,1.219254933
Haikou,HK3,HK_3,Spring,10cm,1.18303601
Haikou,HK3,HK_3,Spring,10cm,1.092358458
Haikou,HK3,HK_3,Spring,10cm,1.116570826
Haikou,HK3,HK_3,Spring,10cm,1.147780368
Haikou,HK3,HK_3,Spring,10cm,1.131658524
Haikou,HK3,HK_3,Spring,10cm,1.158041385
Haikou,HK3,HK_3,Spring,10cm,1.186745439
Haikou,HK3,HK_3,Spring,10cm,1.136705995
Haikou,HK3,HK_3,Spring,10cm,1.114189912
Haikou,HK3,HK_3,Spring,10cm,1.152777601
Haikou,HK3,HK_3,Spring,10cm,1.131392662
Haikou,HK3,HK_3,Spring,10cm,1.149448312
Haikou,HK3,HK_3,Spring,10cm,1.158332902
Haikou,HK3,HK_3,Spring,10cm,1.13510935
Haikou,HK3,HK_3,Spring,10cm,1.116694307
Haikou,HK3,HK_3,Spring,10cm,1.205567334
Haikou,HK3,HK_3,Spring,10cm,1.155046619
Haikou,HK3,HK_3,Spring,10cm,1.148360321
Haikou,HK3,HK_3,Spring,10cm,1.32450809
Haikou,HK3,HK_3,Spring,10cm,1.284318778
Haikou,HK3,HK_3,Spring,10cm,1.275824244
Haikou,HK3,HK_3,Spring,10cm,1.266561339
Haikou,HK3,HK_3,Spring,10cm,1.287364506
Haikou,HK3,HK_3,Spring,10cm,1.284987881
Haikou,HK3,HK_3,Spring,10cm,1.313843369
Haikou,HK3,HK_3,Spring,10cm,1.361750918
Haikou,HK3,HK_3,Spring,10cm,1.379321729
Haikou,HK3,HK_3,Spring,10cm,1.362188175
Haikou,HK3,HK_3,Spring,10cm,1.401427452
Haikou,HK3,HK_3,Spring,10cm,1.497531465
Haikou,HK3,HK_3,Spring,10cm,1.368366921
Haikou,HK3,HK_3,Spring,10cm,1.39231114
Haikou,HK3,HK_3,Spring,10cm,1.383389061
Haikou,HK3,HK_3,Spring,10cm,1.303812353
Haikou,HK3,HK_3,Spring,10cm,1.372059377
Haikou,HK3,HK_3,Spring,10cm,1.365464615
Haikou,HK3,HK_3,Spring,10cm,1.359323065
Haikou,HK3,HK_3,Spring,10cm,1.411866393
Haikou,HK3,HK_3,Spring,10cm,1.410069515
Haikou,HK3,HK_3,Spring,10cm,1.428312824
Haikou,HK3,HK_3,Spring,10cm,1.427659094
Haikou,HK3,HK_3,Spring,10cm,1.444781923
Haikou,HK3,HK_3,Spring,10cm,1.467060068
Haikou,HK3,HK_3,Spring,10cm,1.468433897
Haikou,HK3,HK_3,Spring,10cm,1.469303333
Haikou,HK3,HK_3,Spring,10cm,1.482890393
Haikou,HK3,HK_3,Spring,10cm,1.472758642
Haikou,HK3,HK_3,Spring,10cm,1.531121669
Haikou,HK3,HK_3,Spring,10cm,1.595744024
Haikou,HK3,HK_3,Spring,10cm,1.534574037
Haikou,HK3,HK_3,Spring,10cm,1.5790487
Haikou,HK3,HK_3,Spring,10cm,1.70370836
Haikou,HK3,HK_3,Spring,10cm,1.737151163
Haikou,HK3,HK_3,Spring,10cm,1.622667545
Haikou,HK3,HK_3,Spring,10cm,1.673615475
Haikou,HK3,HK_3,Spring,10cm,1.731177259
Haikou,HK3,HK_3,Spring,10cm,1.656691411
Haikou,HK3,HK_3,Spring,10cm,1.6477908
Haikou,HK3,HK_3,Spring,10cm,1.976155418
Haikou,HK3,HK_3,Spring,10cm,1.77986603
Haikou,HK3,HK_3,Spring,10cm,1.976388162
Haikou,HK3,HK_3,Spring,10cm,1.989391933
Haikou,HK3,HK_3,Spring,10cm,2.091538498
Haikou,HK3,HK_3,Spring,10cm,1.926691459
Haikou,HK3,HK_3,Spring,10cm,1.916701438
Haikou,HK3,HK_3,Spring,10cm,1.861682766
Haikou,HK3,HK_3,Spring,10cm,1.746795457
Haikou,HK3,HK_3,Spring,10cm,1.800807569
Haikou,HK3,HK_3,Spring,10cm,1.773635723
Haikou,HK3,HK_3,Spring,10cm,1.736762826
Haikou,HK3,HK_3,Spring,10cm,1.734229988
Haikou,HK3,HK_3,Spring,10cm,1.729296024
Haikou,HK3,HK_3,Spring,10cm,1.684782712
Haikou,HK3,HK_3,Spring,10cm,1.648864862
Haikou,HK3,HK_3,Spring,10cm,1.653041839
Haikou,HK3,HK_3,Spring,10cm,1.637214758
Haikou,HK3,HK_3,Spring,10cm,1.688195109
Haikou,HK3,HK_3,Spring,10cm,1.699791535
Haikou,HK3,HK_3,Spring,10cm,1.705508308
Haikou,HK3,HK_3,Spring,10cm,1.656163681
Haikou,HK3,HK_3,Spring,10cm,1.748025397
Haikou,HK3,HK_3,Spring,10cm,1.742867619
Haikou,HK3,HK_3,Spring,10cm,1.743357625
Haikou,HK3,HK_3,Spring,10cm,1.798086101
Haikou,HK3,HK_3,Spring,10cm,1.731594795
Haikou,HK3,HK_3,Spring,10cm,1.667509646
Haikou,HK3,HK_3,Spring,10cm,1.590944764
